numero_onda,transmitancia
3999.4334993362395,99.47439057912321
3997.570866940944,99.4776167950702
3995.7082345456483,99.50618070279958
3993.845602150353,99.49772233241819
3991.9829697550567,99.47023741481631
3990.120337359761,99.47945540532179
3988.2577049644647,99.48739528291419
3986.395072569169,99.5063388794223
3984.5324401738735,99.5248830302871
3982.6698077785773,99.5298345957929
3980.807175383282,99.54141556435542
3978.9445429879856,99.5487172830264
3977.0819105926894,99.53272354704391
3975.2192781973945,99.5386753373889
3973.3566458020982,99.53073835487591
3971.494013406803,99.5171966742399
3969.631381011507,99.51640726516291
3967.768748616211,99.5430246752589
3965.906116220916,99.54137476783258
3964.04348382562,99.5223050429848
3962.1808514303243,99.5193945028409
3960.318219035028,99.5350017797324
3958.4555866397322,99.57105402455281
3956.5929542444374,99.6095289539489
3954.730321849141,99.6020361181696
3952.8676894538453,99.56791623151359
3951.005057058549,99.51841126360858
3949.142424663253,99.5237996120994
3947.279792267957,99.5480752850706
3945.4171598726616,99.5791212676253
3943.554527477366,99.6219858590625
3941.6918950820705,99.5960420038105
3939.829262686774,99.5684307625841
3937.9666302914784,99.62142140494042
3936.103997896183,99.6432807844805
3934.241365500887,99.62622002726921
3932.378733105591,99.617332085253
3930.5161007102947,99.6626264538113
3928.653468315,99.6243762877245
3926.790835919704,99.6054429376878
3924.9282035244078,99.61009815439051
3923.065571129112,99.6135316497764
3921.2029387338157,99.6220387745303
3919.34030633852,99.60251077366729
3917.477673943225,99.6427053025074
3915.615041547929,99.674568812072
3913.752409152633,99.6805006252108
3911.889776757337,99.72346323004129
3910.027144362041,99.7623211265341
3908.1645119667455,99.7246214121452
3906.3018795714497,99.6741885994399
3904.4392471761544,99.6710035960093
3902.576614780858,99.63958105836979
3900.7139823855614,99.641458393135
3898.8513499902665,99.68608105342571
3896.9887175949707,99.75103196046409
3895.1260851996753,99.6972853473052
3893.263452804379,99.6634604232
3891.4008204090833,99.79142058780779
3889.538188013788,99.75349576302429
3887.6755556184917,99.6949205716493
3885.812923223196,99.7451537824097
3883.9502908278996,99.6813128840456
3882.087658432604,99.6425625775679
3880.225026037309,99.7611098043801
3878.362393642013,99.7587222163532
3876.499761246717,99.72856836165171
3874.637128851421,99.7993812991615
3872.774496456125,99.70107396734801
3870.911864060829,99.76606726750191
3869.0492316655336,99.7189510278393
3867.186599270238,99.68729142839979
3865.323966874942,99.65786030291609
3863.461334479646,99.71904445637729
3861.5987020843504,99.78173512894399
3859.736069689055,99.90802954795521
3857.8734372937593,99.9631124466876
3856.010804898463,99.77211755420191
3854.148172503167,99.620205319707
3852.285540107872,99.62850210271989
3850.4229077125765,99.72544293273451
3848.56027531728,99.75904596468719
3846.6976429219844,99.7479614310722
3844.835010526688,99.7840521848755
3842.9723781313924,99.77912999839701
3841.109745736097,99.74562702492891
3839.2471133408008,99.7030289858159
3837.384480945505,99.7043479066773
3835.5218485502087,99.7042448411252
3833.659216154913,99.6862722914832
3831.7965837596175,99.7585309324423
3829.9339513643213,99.739069876173
3828.071318969026,99.7744530333886
3826.2086865737297,99.88597385938981
3824.3460541784334,99.7948373524144
3822.4834217831385,99.7643111962237
3820.6207893878423,99.78161851986759
3818.758156992547,99.66384255087691
3816.895524597251,99.66509555624641
3815.032892201955,99.6670451865178
3813.17025980666,99.7620101062668
3811.307627411364,99.7970596899186
3809.4449950160683,99.7472826550721
3807.582362620772,99.7960675135682
3805.7197302254763,99.74990662176991
3803.8570978301814,99.64820196021509
3801.994465434885,99.6886032739946
3800.1318330395893,99.6383415999255
3798.269200644293,99.6411606528532
3796.4065682489972,99.66798350904159
3794.543935853701,99.70033470217442
3792.6813034584056,99.70048819379039
3790.8186710631103,99.7126588148616
3788.9560386678136,99.70264509881541
3787.0934062725178,99.6726910613404
3785.2307738772224,99.71161859935671
3783.368141481927,99.6810261779804
3781.505509086631,99.6604273966105
3779.642876691335,99.6888778211367
3777.7802442960387,99.65879433528791
3775.917611900744,99.7025708410289
3774.054979505448,99.6688357670778
3772.192347110152,99.6259127417783
3770.329714714856,99.6776589398288
3768.4670823195597,99.6484349759144
3766.604449924264,99.6838855888867
3764.741817528969,99.69988210681231
3762.879185133673,99.63797261105249
3761.016552738377,99.58208835532959
3759.153920343081,99.6276657286867
3757.291287947785,99.79063328167801
3755.4286555524895,99.8493946091869
3753.5660231571937,99.7756174081073
3751.7033907618984,99.7087086814548
3749.840758366602,99.8220934888885
3747.9781259713054,99.65195487916809
3746.1154935760105,99.55201166296209
3744.2528611807147,99.5505908999392
3742.390228785419,99.7138701535606
3740.527596390123,99.7730780923659
3738.6649639948273,99.7033701780663
3736.802331599532,99.6456462070628
3734.9396992042357,99.4694872993302
3733.07706680894,99.47654878918541
3731.2144344136436,99.5274191258262
3729.351802018348,99.4779219012525
3727.489169623053,99.44975300932009
3725.626537227757,99.43240452175621
3723.763904832461,99.46746963716541
3721.901272437165,99.4383482430303
3720.038640041869,99.4173449436162
3718.1760076465735,99.471305298922
3716.3133752512776,99.49880202902142
3714.450742855982,99.42141969117131
3712.588110460686,99.3175691153757
3710.7254780653907,99.286686331302
3708.8628456700944,99.3128593636496
3707.000213274799,99.34544975413151
3705.1375808795033,99.25328691131911
3703.274948484207,99.1460249827853
3701.412316088911,99.1209485652925
3699.549683693616,99.0800757412191
3697.6870512983196,99.07266118227051
3695.8244189030243,99.0431790285071
3693.9617865077284,99.0648020831034
3692.099154112432,98.95212734063091
3690.2365217171364,98.7445955045167
3688.373889321841,98.6352277724787
3686.511256926545,98.54223281907541
3684.648624531249,98.4630776360153
3682.7859921359527,98.3700227541764
3680.9233597406574,98.39215822149879
3679.060727345361,98.17319467275101
3677.1980949500653,97.9099377554323
3675.3354625547704,97.8307858433098
3673.4728301594737,97.6641269047348
3671.6101977641774,97.40154353837929
3669.7475653688825,97.1964104759254
3667.8849329735863,97.09760623094792
3666.022300578291,97.0134293726108
3664.159668182995,96.8429229522116
3662.297035787699,96.6907696017287
3660.434403392404,96.505532506222
3658.571770997108,96.1858580645252
3656.7091386018124,96.01947914747021
3654.846506206516,95.8714206802815
3652.9838738112203,95.7174094589497
3651.1212414159254,95.38108173188591
3649.258609020629,95.03095033495359
3647.3959766253333,94.8246385704479
3645.533344230037,94.58733229104179
3643.6707118347413,94.3751817359209
3641.808079439446,94.14048540591699
3639.9454470441497,93.9029210069305
3638.082814648854,93.66822734643169
3636.2201822535576,93.4151923947266
3634.3575498582622,93.2409595738344
3632.4949174629664,92.8739023294305
3630.632285067671,92.552845205966
3628.769652672375,92.293701566893
3626.907020277079,92.0785488828051
3625.0443878817828,91.84571025418259
3623.181755486488,91.5164980821365
3621.319123091192,91.21178516463199
3619.456490695896,90.9762025483643
3617.5938583006,90.6490827042243
3615.7312259053037,90.3215239601623
3613.868593510008,90.0417586360647
3612.005961114713,89.70455271007921
3610.1433287194172,89.4154749436093
3608.280696324121,89.19661089561609
3606.418063928825,88.9065214802466
3604.55543153353,88.5497312324345
3602.6927991382336,88.19241318665631
3600.8301667429378,87.87801764705259
3598.9675343476424,87.5369025802573
3597.104901952346,87.2177933841086
3595.242269557051,86.87865066941241
3593.3796371617545,86.55625604617649
3591.5170047664587,86.141230911714
3589.654372371163,85.76518169881349
3587.7917399758667,85.4849350488049
3585.9291075805713,85.1381489127866
3584.066475185275,84.6987776526923
3582.2038427899797,84.3629612100722
3580.341210394684,84.0492306838971
3578.4785779993877,83.66875030784
3576.6159456040923,83.274060830253
3574.7533132087965,82.9145321757084
3572.890680813501,82.4939291494264
3571.028048418205,81.9724369931016
3569.165416022909,81.5543073917527
3567.302783627613,81.30169886234779
